Timestamp,Energy_Consumption_KWh,Device,Location,Hour,Day_of_Week,Date,Is_Weekend,Rolling_Avg_6h,Rolling_Avg_12h,Rolling_Avg_24h,Z_Score
2024-01-01 09:00:00,76.59908680633534,AC_Back,AC_Room,9,Monday,2024-01-01,False,65.52605324764436,70.18246969661247,70.18246969661247,0.7958559976530268
2024-01-01 10:00:00,122.1825842958708,Library,Library,10,Monday,2024-01-01,False,74.23170600045118,48.2646954366461,48.2646954366461,0.8307928505852097
2024-01-01 10:00:00,140.7316461437508,Office,Office,10,Monday,2024-01-01,False,86.33553483887196,71.90575979540782,71.90575979540782,1.0356273143196508
2024-01-01 10:00:00,150.2694989247447,AC_Back,AC_Room,10,Monday,2024-01-01,False,79.57322184895469,77.46310871735177,77.46310871735177,0.312069390460611
2024-01-01 10:00:00,197.1410069104434,AC_Front,AC_Room,10,Monday,2024-01-01,False,100.96954179084968,91.98941132657548,91.98941132657548,0.7152686634796162
2024-01-01 11:00:00,189.7696065260301,AC_Front,AC_Room,11,Monday,2024-01-01,False,116.90581660719128,100.13776092653002,100.13776092653002,0.620963811298731
2024-01-01 11:00:00,213.3819849073856,AC_Back,AC_Room,11,Monday,2024-01-01,False,104.9802257163202,88.78968173318793,88.78968173318793,1.2612146920335985
2024-01-01 11:00:00,140.6854049285949,Office,Office,11,Monday,2024-01-01,False,101.83999725521976,77.63739688984008,77.63739688984008,1.0347219522888371
2024-01-01 11:00:00,115.7982096244099,Library,Library,11,Monday,2024-01-01,False,90.83575957619009,53.89248828562642,53.89248828562642,0.7078515360124705
2024-01-01 12:00:00,154.8392454313207,Office,Office,12,Monday,2024-01-01,False,116.68118346792755,85.96007221494078,83.57600062380013,1.311841611410125
2024-01-01 12:00:00,159.1166568436801,AC_Back,AC_Room,12,Monday,2024-01-01,False,118.71563769908975,95.06518491811973,94.19944904937962,0.4451213252765115
2024-01-01 12:00:00,214.0719653271467,AC_Front,AC_Room,12,Monday,2024-01-01,False,138.39507474866252,110.53788881506271,108.90193049580824,0.9318722187747608
2024-01-01 12:00:00,119.2656991838707,Library,Library,12,Monday,2024-01-01,False,107.37480566942531,62.08558949627494,58.92119681626059,0.7746235766029096
2024-01-01 13:00:00,137.9831553395063,AC_Back,AC_Room,13,Monday,2024-01-01,False,131.79280260732455,100.67239051586948,97.32685664153152,0.1272957263294287
2024-01-01 13:00:00,111.734395106844,Office,Office,13,Monday,2024-01-01,False,125.6911914371467,91.2198253914871,85.58731451544612,0.4678868257042493
2024-01-01 13:00:00,181.4394057246384,AC_Front,AC_Room,13,Monday,2024-01-01,False,158.0807056887824,118.81487680567106,114.08317872643896,0.5143926966875336
2024-01-01 13:00:00,112.6359009542055,Library,Library,13,Monday,2024-01-01,False,113.44998498598731,69.91551569508404,62.75796139754237,0.6469562400741543
2024-01-01 14:00:00,186.6550837464802,AC_Back,AC_Room,14,Monday,2024-01-01,False,154.0009110946887,110.3355901475337,103.28207178186145,0.8592702547719069
2024-01-01 14:00:00,232.0442388984336,AC_Front,AC_Room,14,Monday,2024-01-01,False,181.41523496605544,130.85280525154005,121.94724940457192,1.161797675826099
2024-01-01 14:00:00,119.6669171418661,Library,Library,14,Monday,2024-01-01,False,117.92516191254904,78.78904143394692,66.55189178049729,0.7823496681505501
2024-01-01 14:00:00,115.5016433497393,Office,Office,14,Monday,2024-01-01,False,137.39058930532818,96.1385552222148,87.581603104399,0.5416462091518273
2024-01-01 15:00:00,200.8341223841599,AC_Front,AC_Room,15,Monday,2024-01-01,False,202.55005762847532,139.68437368642313,126.87767896579618,0.7625159558085208
2024-01-01 15:00:00,138.7542494151805,Office,Office,15,Monday,2024-01-01,False,133.70776406257173,102.26555112647316,90.77989349882284,0.9969116380151584
2024-01-01 15:00:00,197.6148625824121,AC_Back,AC_Room,15,Monday,2024-01-01,False,174.17020705736817,119.84813015250626,109.17787120689586,1.024093782580097
2024-01-01 15:00:00,127.8145599647199,Library,Library,15,Monday,2024-01-01,False,119.56064519415716,88.040420463948,70.3808085420112,0.9392455226166828
2024-01-01 16:00:00,194.0739254953619,AC_Front,AC_Room,16,Monday,2024-01-01,False,202.03887739262845,151.50420959173906,130.83039934988827,0.6760304394797917
2024-01-01 16:00:00,206.2868765920485,AC_Back,AC_Room,16,Monday,2024-01-01,False,183.50643666858545,131.53982925877006,114.8901656413166,1.1545117375103695
2024-01-01 16:00:00,129.7433775933115,Office,Office,16,Monday,2024-01-01,False,131.87638597083182,109.10596040485188,93.0718631514398,0.820486749859816
2024-01-01 16:00:00,127.6884071163779,Library,Library,16,Monday,2024-01-01,False,120.47828233090831,97.35499416567974,73.75184375226806,0.9368162483634672
2024-01-01 17:00:00,156.2849466519055,Office,Office,17,Monday,2024-01-01,False,134.4763095913836,118.15815342330168,96.58370112368792,1.340147160661053
2024-01-01 17:00:00,227.5862703284191,AC_Front,AC_Room,17,Monday,2024-01-01,False,208.34165469302656,162.62373565010893,136.20572551536222,1.1047653556293566
2024-01-01 17:00:00,198.3003924753963,AC_Back,AC_Room,17,Monday,2024-01-01,False,180.99283792992057,142.98653182312037,119.5240671320988,1.034403429980023
2024-01-01 17:00:00,107.5987485937471,Library,Library,17,Monday,2024-01-01,False,119.11170549246454,104.97373253432733,75.63222735457245,0.5499578393276914
2024-01-01 18:00:00,195.4132971304276,AC_Front,AC_Room,18,Monday,2024-01-01,False,205.2318766602401,171.81347570445132,139.3219134951025,0.6931654799704996
2024-01-01 18:00:00,136.4717053124931,Library,Library,18,Monday,2024-01-01,False,121.97937318056827,114.6770894249968,78.83430514183144,1.105952660632906
2024-01-01 18:00:00,167.5171844720564,AC_Back,AC_Room,18,Monday,2024-01-01,False,182.3929258679833,150.55428178353654,122.05002067630711,0.5714564110375212
2024-01-01 18:00:00,40.91975924478789,Office,Office,18,Monday,2024-01-01,False,115.4897285602948,116.08545601411116,93.65401997216686,0.9186010146180856
2024-01-01 19:00:00,35.87696298664709,Office,Office,19,Monday,2024-01-01,False,102.84682320692862,114.26900732203768,90.76516712289089,1.0173344982831696
2024-01-01 19:00:00,233.445304760869,AC_Front,AC_Room,19,Monday,2024-01-01,False,213.89952649961185,185.99011609419716,144.02808305839082,1.1797219917175592
2024-01-01 19:00:00,122.8279565010597,Library,Library,19,Monday,2024-01-01,False,123.67804910504395,118.56401704551564,81.03398770979285,0.8432205214813596
2024-01-01 19:00:00,211.8265295231651,AC_Back,AC_Room,19,Monday,2024-01-01,False,194.70015489859307,163.24647875295884,126.53884611865,1.2378222816927136
2024-01-01 20:00:00,64.65648768921554,Office,Office,20,Monday,2024-01-01,False,94.37263059684136,115.88160995108474,89.52189667366824,0.4538568984252009
2024-01-01 20:00:00,94.693894262613,AC_Front,AC_Room,20,Monday,2024-01-01,False,191.00780239364173,186.2115186798486,141.6788359728776,0.5953723695377595
2024-01-01 20:00:00,86.52166207775696,AC_Back,AC_Room,20,Monday,2024-01-01,False,178.01125128713923,166.00608119091396,124.63326592622651,0.6466309187840918
2024-01-01 20:00:00,142.1798512141158,Library,Library,20,Monday,2024-01-01,False,127.43020478375225,122.67768334815064,83.945695495713,1.2158721119545042
2024-01-01 21:00:00,27.16436215633541,Library,Library,21,Monday,2024-01-01,False,110.65517181568816,115.10790850492263,81.36472579846856,0.9989345290464748
2024-01-01 21:00:00,47.74223699513465,Office,Office,21,Monday,2024-01-01,False,79.20396186016703,106.45586296136936,87.6228212337349,0.7850229438340779
2024-01-01 21:00:00,59.97794242671534,AC_Front,AC_Room,21,Monday,2024-01-01,False,167.5317724007343,185.04091501460485,137.96515899350658,1.0395054426951504
2024-01-01 21:00:00,60.53085445853354,AC_Back,AC_Room,21,Monday,2024-01-01,False,155.16391659982614,164.66706182859716,121.71951995042232,1.0375052846371269
2024-01-01 22:00:00,12.78636639313377,Library,Library,22,Monday,2024-01-01,False,91.50483169514747,105.9915570130279,78.38305799823661,1.2758057640557456
2024-01-01 22:00:00,50.67528204687924,Office,Office,22,Monday,2024-01-01,False,66.02594593576165,98.95116595329672,86.0164064864803,0.7275965199055119
2024-01-01 22:00:00,96.63890303334388,AC_Front,AC_Room,22,Monday,2024-01-01,False,151.29260199039797,176.66573969151318,136.16836525610822,0.5704892055459966
2024-01-01 22:00:00,72.82792633608463,AC_Back,AC_Room,22,Monday,2024-01-01,False,132.92075822383217,158.2135974462088,119.59379848892937,0.8525702782915798
2024-01-01 23:00:00,15.70486230565646,Library,Library,23,Monday,2024-01-01,False,76.18918398046571,97.65044473646512,75.77146651104577,1.2196054715408635
2024-01-01 23:00:00,71.70671967469177,AC_Back,AC_Room,23,Monday,2024-01-01,False,111.82181275704806,146.4073253434843,117.59850353833612,0.8694320453125474
2024-01-01 23:00:00,35.75251813786544,Office,Office,23,Monday,2024-01-01,False,45.93720785008831,90.20675872073596,83.92207780528801,1.0197710181851092
2024-01-01 23:00:00,58.06946042747172,AC_Front,AC_Room,23,Monday,2024-01-01,False,123.03980034024008,165.69072751663336,132.9142442215817,1.0639213071771714
2024-01-02 00:00:00,77.6445789934564,AC_Back,AC_Room,0,Tuesday,2024-01-02,False,96.8430451772814,139.61798552263235,117.34158522037605,0.7801328965615857
2024-01-02 00:00:00,97.57370790323766,AC_Front,AC_Room,0,Tuesday,2024-01-02,False,106.73320213570844,155.98253939797425,133.26021410651848,0.5585299263756898
2024-01-02 00:00:00,44.55617275474818,Office,Office,0,Tuesday,2024-01-02,False,46.54327676841502,81.0165026643549,83.48828743964785,0.8474032593438071
2024-01-02 00:00:00,24.06774019985275,Library,Library,0,Tuesday,2024-01-02,False,57.45518979502565,89.71728148779697,75.90143549203596,1.0585649225706182
2024-01-02 01:00:00,51.10922589709866,Office,Office,1,Tuesday,2024-01-02,False,49.08198725349029,75.96440523020947,83.59211531084829,0.7191002837194798
2024-01-02 01:00:00,110.4253578834536,AC_Front,AC_Room,1,Tuesday,2024-01-02,False,86.2298776561392,150.06470207787552,134.43978944177329,0.394114362376828
2024-01-02 01:00:00,11.67553789935526,Library,Library,1,Tuesday,2024-01-02,False,38.92978669474158,81.30391789989278,75.60971679748842,1.2971965379870531
2024-01-02 01:00:00,72.54091449871069,AC_Back,AC_Room,1,Tuesday,2024-01-02,False,73.628776006539,134.16446545256605,117.41842798421776,0.856886633965071
2024-01-02 02:00:00,93.12251657403698,AC_Front,AC_Room,2,Tuesday,2024-01-02,False,85.96798137470985,138.4878918841758,134.67034856785793,0.6154755430073275
2024-01-02 02:00:00,38.49006422577698,Office,Office,2,Tuesday,2024-01-02,False,44.72091667625053,69.54677363654594,82.84266442938036,0.9661722907891942
2024-01-02 02:00:00,27.10088481346687,Library,Library,2,Tuesday,2024-01-02,False,19.749958961300084,73.59008187252617,76.18956165323654,1.000156886501893
2024-01-02 02:00:00,74.18546673512428,AC_Back,AC_Room,2,Tuesday,2024-01-02,False,71.57274344943356,124.7919973682864,117.56379375791003,0.832154300828762
2024-01-02 03:00:00,18.28058902593669,Library,Library,3,Tuesday,2024-01-02,False,18.26933010623363,64.4622509609609,76.25133571245445,1.170005746388937
2024-01-02 03:00:00,53.75698018345672,Office,Office,3,Tuesday,2024-01-02,False,45.7233738743042,62.463667867235614,82.36460949685438,0.6672596002575484
2024-01-02 03:00:00,47.6452903295049,AC_Front,AC_Room,3,Tuesday,2024-01-02,False,83.91253935850813,125.72215587962124,132.70326478302218,1.1972812888538964
2024-01-02 03:00:00,82.7017863629003,AC_Back,AC_Room,3,Tuesday,2024-01-02,False,75.26789876682801,115.21590768332707,117.53201891791667,0.7040778253810873
2024-01-02 04:00:00,95.95348579079028,AC_Front,AC_Room,4,Tuesday,2024-01-02,False,83.79830315141585,117.5454525709069,134.524831081323,0.579257983304687
2024-01-02 04:00:00,61.6337628047864,AC_Back,AC_Room,4,Tuesday,2024-01-02,False,73.40220484494498,103.1614815343886,117.35065539657931,1.0209187049989952
2024-01-02 04:00:00,22.87516517554509,Library,Library,4,Tuesday,2024-01-02,False,19.95079656996885,55.72781413255817,76.54140414911896,1.08152985629708
2024-01-02 04:00:00,43.99361310081195,Office,Office,4,Tuesday,2024-01-02,False,44.609762383293,55.31785415952732,82.21190728218961,0.8584176790346448
2024-01-02 05:00:00,47.08306250206724,Office,Office,5,Tuesday,2024-01-02,False,46.49818644399329,46.2176971470408,82.18792528517123,0.7979289964906064
2024-01-02 05:00:00,83.8484776231299,AC_Back,AC_Room,5,Tuesday,2024-01-02,False,75.42583116968466,93.62382196336635,118.30517689324336,0.6868327968410756
2024-01-02 05:00:00,113.6919344890402,AC_Front,AC_Room,5,Tuesday,2024-01-02,False,93.0687154950106,108.05425791762536,135.33899678386717,0.3523239280139414
2024-01-02 05:00:00,19.41804668569612,Library,Library,5,Tuesday,2024-01-02,False,20.5696606333088,48.37942230688726,76.67657742060727,1.148102185404842
2024-01-02 06:00:00,75.45452538502956,AC_Front,AC_Room,6,Tuesday,2024-01-02,False,89.38218507530924,98.05769360550885,134.9355846549801,0.8415082112280945
2024-01-02 06:00:00,43.98293387770603,Office,Office,6,Tuesday,2024-01-02,False,46.402646631152926,46.47296169978398,81.27920885694756,0.8586267687630632
2024-01-02 06:00:00,88.693592778375,AC_Back,AC_Room,6,Tuesday,2024-01-02,False,77.2673334671711,87.05518932222624,118.80473555288138,0.6139673691276775
2024-01-02 06:00:00,13.03805236108157,Library,Library,6,Tuesday,2024-01-02,False,18.73137932684693,38.09328456093629,76.38518699296654,1.2709591494143255
2024-01-02 07:00:00,94.60961992186644,AC_Back,AC_Room,7,Tuesday,2024-01-02,False,80.94545103769705,77.28711352211802,120.26679613753844,0.5249965532931119
2024-01-02 07:00:00,68.52278184508938,Office,Office,7,Tuesday,2024-01-02,False,49.30490595581805,49.19344660465416,81.73122696334592,0.3781582837395227
2024-01-02 07:00:00,138.9998028383756,Library,Library,7,Tuesday,2024-01-02,False,39.95209015001699,39.44093842237928,79.00247773394746,1.1546352096990562
2024-01-02 07:00:00,79.47945019955165,AC_Front,AC_Room,7,Tuesday,2024-01-02,False,84.22453379465892,85.22720572539906,135.6086609097981,0.7900159682514035
2024-01-02 08:00:00,62.17269917110352,AC_Front,AC_Room,8,Tuesday,2024-01-02,False,79.06623089417002,82.51710613443994,134.36431240714427,1.0114271672578028
2024-01-02 08:00:00,49.86502775262066,Office,Office,8,Tuesday,2024-01-02,False,51.20073321029199,47.96082494327126,81.921217447178,0.7434605812380706
2024-01-02 08:00:00,49.27959211035169,AC_Back,AC_Room,8,Tuesday,2024-01-02,False,76.79447193356829,74.18360769150091,120.09484444120744,1.2067124173981327
2024-01-02 08:00:00,169.5130145496719,Library,Library,8,Tuesday,2024-01-02,False,63.687445106051165,41.71870203367562,82.19819269091313,1.7422157563721856
2024-01-02 09:00:00,72.80518011461739,AC_Back,AC_Room,9,Tuesday,2024-01-02,False,75.14503755885447,75.20646816284123,119.9367649957192,0.8529123574998068
2024-01-02 09:00:00,84.68119128229503,AC_Front,AC_Room,9,Tuesday,2024-01-02,False,85.23888105296838,84.57571020573825,134.80831261017155,0.7234683113192676
2024-01-02 09:00:00,110.7298510255976,Library,Library,9,Tuesday,2024-01-02,False,79.09565543932797,48.68249277278081,81.89520063885173,0.6102522093862577
2024-01-02 09:00:00,128.845781420882,Office,Office,9,Tuesday,2024-01-02,False,63.715533416529546,54.71945364541688,80.58765830339313,0.8029126119228841
2024-01-02 10:00:00,166.4508982420638,Office,Office,10,Tuesday,2024-01-02,False,84.12508094007153,64.36742166168226,81.6592938074895,1.5391874874731035
2024-01-02 10:00:00,114.1975460847856,Library,Library,10,Tuesday,2024-01-02,False,94.31605225753474,57.13342441375179,81.56249071338985,0.677028207201626
2024-01-02 10:00:00,248.0753154762939,AC_Front,AC_Room,10,Tuesday,2024-01-02,False,110.59251933388563,97.19541124265076,136.93057546708198,1.366888734259481
2024-01-02 10:00:00,148.8724856411603,AC_Back,AC_Room,10,Tuesday,2024-01-02,False,89.68482469825011,81.54351477159754,119.87855610890315,0.2910597823980494
2024-01-02 11:00:00,72.31620822119294,Library,Library,11,Tuesday,2024-01-02,False,103.13241251345086,61.85103657337984,79.75074065492248,0.1294637357026149
2024-01-02 11:00:00,137.1234077556794,AC_Back,AC_Room,11,Tuesday,2024-01-02,False,98.5639797203417,86.99490544501317,116.70111539424876,0.1143660283937067
2024-01-02 11:00:00,125.5831270005796,Office,Office,11,Tuesday,2024-01-02,False,97.2084250231569,71.8533057335751,81.03003222715553,0.7390327285364182
2024-01-02 11:00:00,230.9321138444836,AC_Front,AC_Room,11,Tuesday,2024-01-02,False,130.13254922645953,111.60063236073506,138.6456799386842,1.1475698787522652
2024-01-02 12:00:00,144.3270522622102,Library,Library,12,Tuesday,2024-01-02,False,125.0139124969723,71.87264591190961,80.79496369985328,1.2572198919782418
2024-01-02 12:00:00,304.259009318634,AC_Front,AC_Room,12,Tuesday,2024-01-02,False,168.26662988206027,128.82440747868478,142.4034734383295,2.0856659904754578
2024-01-02 12:00:00,154.1772719000951,Office,Office,12,Tuesday,2024-01-02,False,115.5741480268884,80.98839732902067,81.00244999668779,1.2988807560659357
2024-01-02 12:00:00,201.602326190187,AC_Back,AC_Room,12,Tuesday,2024-01-02,False,117.3821019556437,97.3247177114074,118.47135161701988,1.0840610345364503
2024-01-02 13:00:00,110.8065975224045,Office,Office,13,Tuesday,2024-01-02,False,122.62145063977424,85.96317829779616,80.9637917640028,0.4497213708735329
2024-01-02 13:00:00,136.411775811156,Library,Library,13,Tuesday,2024-01-02,False,124.58257465910238,82.26733240455968,81.78562515222623,1.1047986225234243
2024-01-02 13:00:00,210.9908112889739,AC_Front,AC_Room,13,Tuesday,2024-01-02,False,190.18519006363067,137.20486192914478,143.63478200351014,0.8924539588833535
2024-01-02 13:00:00,188.021205178741,AC_Back,AC_Room,13,Tuesday,2024-01-02,False,132.95069949845615,106.9480752680766,120.55627036032132,0.8798152819344428
2024-01-02 14:00:00,88.79909048301154,Library,Library,14,Tuesday,2024-01-02,False,111.13025398132564,87.4088495436884,80.49946570810728,0.1879404452070827
2024-01-02 14:00:00,123.4362790220314,Office,Office,14,Tuesday,2024-01-02,False,134.88332585134273,93.04202953081736,81.29440158368165,0.6969993468626651
2024-01-02 14:00:00,161.0797989775421,AC_Front,AC_Room,14,Tuesday,2024-01-02,False,206.6697066980371,142.86796879610355,140.67793034013968,0.2539252678926342
2024-01-02 14:00:00,205.4962737942687,AC_Back,AC_Room,14,Tuesday,2024-01-02,False,158.98681311244232,117.8906425230053,121.34131994564582,1.1426219043142958
2024-01-02 15:00:00,82.83206168315604,Library,Library,15,Tuesday,2024-01-02,False,106.48062242425203,92.78813893179002,78.62519494637546,0.0730357908754837
2024-01-02 15:00:00,215.1291291470466,AC_Front,AC_Room,15,Tuesday,2024-01-02,False,228.41102967549568,156.824955364232,141.27355562192665,0.9453968779395844
2024-01-02 15:00:00,153.9372247173825,Office,Office,15,Tuesday,2024-01-02,False,139.0652330674261,101.39038324197784,81.92702555460673,1.2941808448698522
2024-01-02 15:00:00,210.1531922521829,AC_Back,AC_Room,15,Tuesday,2024-01-02,False,181.8781484687032,128.51159301377885,121.86375034855295,1.2126570519608888
2024-01-02 16:00:00,164.7693315999082,Office,Office,16,Tuesday,2024-01-02,False,138.7849719604002,111.45502645023588,83.38644030488159,1.5062639022049114
2024-01-02 16:00:00,137.5064470436253,AC_Front,AC_Room,16,Tuesday,2024-01-02,False,209.9828849367176,160.2877021353016,138.91657735310426,0.0476567048132134
2024-01-02 16:00:00,229.197398952698,AC_Back,AC_Room,16,Tuesday,2024-01-02,False,195.26563402062612,142.47522935943817,122.81835544691334,1.4990618580867392
2024-01-02 16:00:00,84.91383690302523,Library,Library,16,Tuesday,2024-01-02,False,101.600004227292,97.95802824241336,76.84292118748577,0.1131236922512823
2024-01-02 17:00:00,199.3480106326445,AC_Back,AC_Room,17,Tuesday,2024-01-02,False,205.636401166787,152.10019044356434,122.86200620346536,1.050158503422514
2024-01-02 17:00:00,131.6130442567107,Library,Library,17,Tuesday,2024-01-02,False,111.48281023321162,107.30761137333126,77.84351684010925,1.012391394573222
2024-01-02 17:00:00,194.0068822540646,AC_Front,AC_Room,17,Tuesday,2024-01-02,False,203.82867967164773,166.98061444905363,137.5174361833395,0.6751727323101151
2024-01-02 17:00:00,153.4273656237994,Office,Office,17,Tuesday,2024-01-02,False,143.42567839760352,120.3170517103802,83.26737442871051,1.2841982554668967
2024-01-02 18:00:00,258.7314617580064,AC_Front,AC_Room,18,Tuesday,2024-01-02,False,196.24075507820984,182.25369248013507,140.15569304282195,1.5032164667809278
2024-01-02 18:00:00,271.0838904329772,AC_Back,AC_Room,18,Tuesday,2024-01-02,False,217.21666187391872,167.2993819147812,127.17728561850372,2.1289905634592228
2024-01-02 18:00:00,48.84351717611759,Office,Office,18,Tuesday,2024-01-02,False,125.87005261027392,120.72210031858118,83.59753100918257,0.7634608534394427
2024-01-02 18:00:00,133.4098455530535,Library,Library,18,Tuesday,2024-01-02,False,109.6632757816855,117.3385941393289,77.71593935013259,1.046991668643264
2024-01-02 19:00:00,205.6602463746303,AC_Back,AC_Room,19,Tuesday,2024-01-02,False,220.1565020732336,176.55360078584488,126.92035715398144,1.1450878791814532
2024-01-02 19:00:00,219.7540094589531,AC_Front,AC_Room,19,Tuesday,2024-01-02,False,197.7012881065397,193.9432390850852,139.58522240524212,1.0045645572710258
2024-01-02 19:00:00,46.98896304410711,Office,Office,19,Tuesday,2024-01-02,False,115.23378019722436,118.92761541849931,84.06053101157674,0.7997713805211732
